ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-09-30 14:00:00.000000,2025-09-30 14:00:00.000000,2025-09-30 14:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_020,Sea
Barge,Barge Collection,Barge Location,2025-09-30 14:00:00.000000,2025-09-30 14:00:00.000000,2025-10-01 08:00:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_097,B_078,B_014",1200,0,0.0,0,0,2025-10-01 08:00:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001B74243C9E0>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001B7436F2060>], 'exit_datetime': datetime.datetime(2025, 10, 1, 8, 0)}",ST_014,SeaTB_02,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_097 - (ST_014 to ST_001),2025-09-30 14:00:00.000000,2025-09-30 14:20:00.000000,2025-09-30 19:35:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_097,400,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_078 - (ST_001 to ST_001),2025-09-30 19:35:00.000000,2025-09-30 19:55:00.000000,2025-09-30 19:55:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_097,B_078",800,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_014 - (ST_001 to ST_001),2025-09-30 19:55:00.000000,2025-09-30 20:15:00.000000,2025-09-30 20:15:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_097,B_078,B_014",1200,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ODR_020,Travel To Carrier,TRUONG AN 05,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_097,B_078,B_014",0,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
Travel,Sea-Sea Empty Barges,ST_001 to ST_001,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,0.0,0.0,0.0,9.20655737704918,travel_point,1,"B_097,B_078,B_014",0,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ODR_020,Start Order Carrier,TRUONG AN 05,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-02 19:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ODR_020,Crane-Carrier,cr5 - B_078,2025-10-02 12:47:30.000000,2025-10-02 12:47:30.000000,2025-10-02 19:21:15.000000,0.0,0.0,6.5625,480.0,loading_point,1,B_078,3150,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ODR_020,Crane-Carrier,cr2 - B_097,2025-10-02 13:00:00.000000,2025-10-02 13:00:00.000000,2025-10-02 18:43:45.000000,0.0,0.0,5.729166666666667,480.0,loading_point,1,B_097,2750,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ODR_020,Crane-Carrier,cr4 - B_014,2025-10-02 14:02:30.000000,2025-10-02 14:02:30.000000,2025-10-02 18:25:00.000000,0.0,0.0,4.375,480.0,loading_point,1,B_014,2100,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
ST_014,Appointment,From TRUONG AN 05 To Bang Hua Suea,2025-10-02 19:30:00.000000,2025-10-02 19:30:00.000000,2025-10-03 04:57:02.109582,0.0,62.21893992770459,9.45058599499497,6.583606557377049,main_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_001 to ST_005,2025-10-02 19:30:00.000000,2025-10-02 19:30:00.000000,2025-10-03 01:18:18.603606,0.0,38.21893992770459,5.805167668301743,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_005 to ST_006,2025-10-03 01:18:18.603606,2025-10-03 01:18:18.603606,2025-10-03 02:58:33.543845,0.0,11.0,1.670816733067729,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_005,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_006 to ST_007,2025-10-03 02:58:33.543845,2025-10-03 02:58:33.543845,2025-10-03 03:16:47.169343,0.0,2.0,0.30378486055776893,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_006,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_007 to ST_008,2025-10-03 03:16:47.169343,2025-10-03 03:16:47.169343,2025-10-03 03:35:00.794841,0.0,2.0,0.30378486055776893,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_007,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_008 to ST_009,2025-10-03 03:35:00.794841,2025-10-03 03:35:00.794841,2025-10-03 03:44:07.607590,0.0,1.0,0.15189243027888447,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_008,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_009 to ST_010,2025-10-03 03:44:07.607590,2025-10-03 03:44:07.607590,2025-10-03 04:20:34.858586,0.0,4.0,0.6075697211155379,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_009,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_010 to ST_011,2025-10-03 04:20:34.858586,2025-10-03 04:20:34.858586,2025-10-03 04:29:41.671335,0.0,1.0,0.15189243027888447,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_010,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_011 to ST_012,2025-10-03 04:29:41.671335,2025-10-03 04:29:41.671335,2025-10-03 04:38:48.484084,0.0,1.0,0.15189243027888447,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_011,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_012 to ST_013,2025-10-03 04:38:48.484084,2025-10-03 04:38:48.484084,2025-10-03 04:47:55.296833,0.0,1.0,0.15189243027888447,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_012,SeaTB_02,ODR_020,Sea
Travel,Sea-River Load Barges,ST_013 to ST_014,2025-10-03 04:47:55.296833,2025-10-03 04:47:55.296833,2025-10-03 04:57:02.109582,0.0,1.0,0.15189243027888447,6.583606557377049,travel_point,1,"B_097,B_078,B_014",8000,0,0.0,0,0,0,,ST_013,SeaTB_02,ODR_020,Sea
ST_014,Barge Release,Release Barges (B_097 - B_078 - B_014),2025-10-03 04:57:02.109582,2025-10-03 04:57:02.109582,2025-10-03 06:27:02.109582,0.0,0.0,90.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_020,Sea
Travel,Barge Step Release,Barge Releasing (B_097),2025-10-03 04:57:02.109582,2025-10-03 04:57:02.109582,2025-10-03 05:27:02.109582,0.0,0.0,0.5,0.0,release_point,1,"B_078,B_014",5250,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_020,Sea
Travel,Barge Step Release,Barge Releasing (B_078),2025-10-03 05:27:02.109582,2025-10-03 05:27:02.109582,2025-10-03 05:57:02.109582,0.0,0.0,0.5,0.0,release_point,1,B_014,2100,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_020,Sea
Travel,Barge Step Release,Barge Releasing (B_014),2025-10-03 05:57:02.109582,2025-10-03 05:57:02.109582,2025-10-03 06:27:02.109582,0.0,0.0,0.5,0.0,release_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_020,Sea
Start,Start,Start at ST_014,2025-09-30 13:15:00.000000,2025-09-30 13:15:00.000000,2025-09-30 13:15:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_020,Sea
Barge,Barge Collection,Barge Location,2025-09-30 13:15:00.000000,2025-09-30 13:15:00.000000,2025-10-01 08:00:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_056,B_063,B_026,B_085,B_058",2000,0,0.0,0,0,2025-10-01 08:00:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001B74243C9E0>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001B7424E99D0>], 'exit_datetime': datetime.datetime(2025, 10, 1, 8, 0)}",ST_014,SeaTB_04,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_056 - (ST_014 to ST_001),2025-09-30 13:15:00.000000,2025-09-30 13:35:00.000000,2025-09-30 18:50:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_056,400,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_063 - (ST_001 to ST_001),2025-09-30 18:50:00.000000,2025-09-30 19:10:00.000000,2025-09-30 19:10:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063",800,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_026 - (ST_001 to ST_001),2025-09-30 19:10:00.000000,2025-09-30 19:30:00.000000,2025-09-30 19:30:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_085 - (ST_001 to ST_001),2025-09-30 19:30:00.000000,2025-09-30 19:50:00.000000,2025-09-30 19:50:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026,B_085",1600,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
Barge,Barge Step Collection,Collecting Barge - B_058 - (ST_001 to ST_001),2025-09-30 19:50:00.000000,2025-09-30 20:10:00.000000,2025-09-30 20:10:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026,B_085,B_058",2000,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
ODR_020,Travel To Carrier,TRUONG AN 05,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085,B_058",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
Travel,Sea-Sea Empty Barges,ST_001 to ST_001,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,0.0,0.0,0.0,7.529411764705882,travel_point,1,"B_056,B_063,B_026,B_085,B_058",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
ODR_020,Start Order Carrier,TRUONG AN 05,2025-10-01 08:00:00.000000,2025-10-01 08:00:00.000000,2025-10-02 23:15:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085,B_058",12850,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
ODR_020,Crane-Carrier,cr7 - B_085,2025-10-02 14:02:30.000000,2025-10-02 14:02:30.000000,2025-10-02 20:36:15.000000,0.0,0.0,6.5625,480.0,loading_point,1,B_085,3150,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
ODR_020,Crane-Carrier,cr3 - B_026,2025-10-02 15:30:00.000000,2025-10-02 15:30:00.000000,2025-10-02 21:07:30.000000,0.0,0.0,5.625,480.0,loading_point,1,B_026,2700,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_020,Sea
