ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-10-08 06:30:00.000000,2025-10-08 06:30:00.000000,2025-10-08 06:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0.0,0,,ST_014,RiverTB_01,ODR_022,Sea
Barge,Barge Collection,Barge Location,2025-10-08 06:30:00.000000,2025-10-08 06:30:00.000000,2025-10-08 07:30:00.000000,0.0,0.0,48.33333333333334,12.0,main_point,1,"B_056,B_063,B_026",1200,0,145.0,0,2.9999999999999996,2025-10-10 08:00:00,"{'travel_time': 48.33333333333334, 'last_location': (14.4951, 100.625), 'speed': 2.9999999999999996, 'start_object': <CodeVS.components.customer.Customer object at 0x000001B7437E4530>, 'travel_distance': 145.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001B74245B860>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B742458BC0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B74245B4A0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6090>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7FB0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C42F0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5160>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5D90>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6E40>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5E20>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7E90>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C4950>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7560>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7620>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6CF0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6990>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6720>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C67E0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5C10>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C4500>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6510>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5910>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5640>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6ED0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C73E0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C47D0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7D70>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7110>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C58E0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5A90>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7D10>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C7BC0>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6D80>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5280>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C5010>, <CodeVS.operations.travel_helper.TravelStep object at 0x000001B7451C6750>], 'exit_datetime': datetime.datetime(2025, 10, 8, 7, 30)}",ST_014,RiverTB_01,ODR_022,Sea
Barge,Barge Step Collection,Collecting Barge - B_056 - (ST_014 to ST_014),2025-10-08 06:30:00.000000,2025-10-08 06:50:00.000000,2025-10-08 06:50:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,B_056,400,0,0.0,0,0.0,0,,ST_014,RiverTB_01,ODR_022,Sea
Barge,Barge Step Collection,Collecting Barge - B_063 - (ST_014 to ST_014),2025-10-08 06:50:00.000000,2025-10-08 07:10:00.000000,2025-10-08 07:10:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063",800,0,0.0,0,0.0,0,,ST_014,RiverTB_01,ODR_022,Sea
Barge,Barge Step Collection,Collecting Barge - B_026 - (ST_014 to ST_014),2025-10-08 07:10:00.000000,2025-10-08 07:30:00.000000,2025-10-08 07:30:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0.0,0,,ST_014,RiverTB_01,ODR_022,Sea
,Travel To Customer,customer17,2025-10-08 07:30:00.000000,2025-10-09 00:07:36.000000,2025-10-09 16:58:27.428574,16.626666666666665,145.0,33.474285715,4.331683168224401,main_point,1,"B_056,B_063,B_026",0,0,0.0,0,0.0,0,,ST_050,RiverTB_01,ODR_022,Sea
Travel,River-River Empty Barges,ST_014 to ST_015,2025-10-08 07:30:00.000000,2025-10-08 07:30:00.000000,2025-10-08 08:04:51.428571,0.0,5.0,0.580952380952381,8.60655737704918,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0.0,0,,ST_014,RiverTB_01,ODR_022,Sea
Travel,River-River Empty Barges,ST_015 to ST_016,2025-10-08 08:04:51.428571,2025-10-08 08:04:51.428571,2025-10-08 08:18:48.000000,0.0,2.0,0.23238095238095238,8.60655737704918,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0.0,0,,ST_015,RiverTB_01,ODR_022,Sea
Travel,River-River Empty Barges,ST_016 to ST_017,2025-10-08 08:18:48.000000,2025-10-08 08:18:48.000000,2025-10-08 08:32:44.571429,0.0,2.0,0.23238095238095238,8.60655737704918,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0.0,0,,ST_016,RiverTB_01,ODR_022,Sea
Travel,River-River Empty Barges,ST_017 to ST_018,2025-10-08 08:32:44.571429,2025-10-08 08:32:44.571429,2025-10-08 08:39:42.857143,0.0,1.0,0.11619047619047619,8.60655737704918,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0.0,0,,ST_017,RiverTB_01,ODR_022,Sea
