ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-01-25 15:45:00.000000,2025-01-25 15:45:00.000000,2025-01-25 15:45:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_02,ODR_007,Sea
Barge,Barge Collection,Barge Location,2025-01-25 15:45:00.000000,2025-01-25 15:45:00.000000,2025-01-26 08:30:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_096,B_013,B_089",1200,0,0.0,0,0,2025-01-26 08:40:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001D4A2B031A0>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001D4A2A24E90>], 'exit_datetime': datetime.datetime(2025, 1, 26, 8, 30)}",ST_014,SeaTB_02,ODR_007,Sea
Barge,Barge Step Collection,Collecting Barge - B_096 - (ST_014 to ST_001),2025-01-25 15:45:00.000000,2025-01-25 16:05:00.000000,2025-01-25 21:20:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_096,400,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
Barge,Barge Step Collection,Collecting Barge - B_013 - (ST_001 to ST_001),2025-01-25 21:20:00.000000,2025-01-25 21:40:00.000000,2025-01-25 21:40:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_096,B_013",800,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
Barge,Barge Step Collection,Collecting Barge - B_089 - (ST_001 to ST_001),2025-01-25 21:40:00.000000,2025-01-25 22:00:00.000000,2025-01-25 22:00:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_096,B_013,B_089",1200,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
ODR_007,Travel To Carrier,SEA DESTINY,2025-01-26 08:30:00.000000,2025-01-26 08:30:00.000000,2025-01-26 08:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_096,B_013,B_089",0,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
Travel,Sea-Sea,ST_001 to ST_001,2025-01-26 08:30:00.000000,2025-01-26 08:30:00.000000,2025-01-26 08:30:00.000000,0.0,0.0,0.0,9.20655737704918,travel_point,1,"B_096,B_013,B_089",0,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
ODR_007,Start Order Carrier,SEA DESTINY,2025-01-26 08:30:00.000000,2025-01-26 08:30:00.000000,2025-01-26 21:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_096,B_013,B_089",8400,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
ODR_007,Crane-Carrier,cr3 - B_096,2025-01-26 08:40:00.000000,2025-01-26 08:40:00.000000,2025-01-26 19:55:00.000000,0.0,0.0,11.25,280.0,loading_point,1,B_096,3150,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
ODR_007,Crane-Carrier,cr6 - B_089,2025-01-26 08:40:00.000000,2025-01-26 08:40:00.000000,2025-01-26 20:46:55.384615,0.0,0.0,12.115384615384615,260.0,loading_point,1,B_089,3150,0,0.0,0,0,0,,ST_001,SeaTB_02,ODR_007,Sea
