ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-02-09 13:30:00.000000,2025-02-09 13:30:00.000000,2025-02-09 13:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_014,Sea
Barge,Barge Collection,Barge Location,2025-02-09 13:30:00.000000,2025-02-09 13:30:00.000000,2025-02-10 06:00:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_075,B_089",800,0,0.0,0,0,2025-02-10 06:00:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001B7452C1A00>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001B743484980>], 'exit_datetime': datetime.datetime(2025, 2, 10, 6, 0)}",ST_014,SeaTB_04,ODR_014,Sea
Barge,Barge Step Collection,Collecting Barge - B_075 - (ST_014 to ST_001),2025-02-09 13:30:00.000000,2025-02-09 13:50:00.000000,2025-02-09 19:05:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_075,400,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
Barge,Barge Step Collection,Collecting Barge - B_089 - (ST_001 to ST_001),2025-02-09 19:05:00.000000,2025-02-09 19:25:00.000000,2025-02-09 19:25:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_075,B_089",800,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
ODR_014,Travel To Carrier,LIMCO MARU,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_075,B_089",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
Travel,Sea-Sea Empty Barges,ST_001 to ST_001,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,0.0,0.0,0.0,10.19746835443038,travel_point,1,"B_075,B_089",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
ODR_014,Start Order Carrier,LIMCO MARU,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,2025-02-10 16:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
ODR_014,Crane-Carrier,cr4 - B_075,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,2025-02-10 16:00:00.000000,0.0,0.0,10.0,250.0,loading_point,1,B_075,2500,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
ODR_014,Crane-Carrier,cr2 - B_089,2025-02-10 06:00:00.000000,2025-02-10 06:00:00.000000,2025-02-10 12:27:30.000000,0.0,0.0,6.458333333333333,240.0,loading_point,1,B_089,1550,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
ST_014,Appointment,From LIMCO MARU To Bang Hua Suea,2025-02-10 16:00:00.000000,2025-02-10 16:00:00.000000,2025-02-11 04:47:00.461657,0.0,62.21893992770459,6.783461570920042,9.172151898734178,main_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_001 to ST_005,2025-02-10 16:00:00.000000,2025-02-10 16:00:00.000000,2025-02-10 20:10:00.643825,0.0,38.21893992770459,4.166845506884712,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_005 to ST_006,2025-02-10 20:10:00.643825,2025-02-11 02:10:00.643825,2025-02-11 03:21:58.060331,6.0,11.0,1.1992823626828595,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_005,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_006 to ST_007,2025-02-11 03:21:58.060331,2025-02-11 03:21:58.060331,2025-02-11 03:35:03.045150,0.0,2.0,0.2180513386696108,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_006,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_007 to ST_008,2025-02-11 03:35:03.045150,2025-02-11 03:35:03.045150,2025-02-11 03:48:08.029969,0.0,2.0,0.2180513386696108,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_007,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_008 to ST_009,2025-02-11 03:48:08.029969,2025-02-11 03:48:08.029969,2025-02-11 03:54:40.522379,0.0,1.0,0.1090256693348054,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_008,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_009 to ST_010,2025-02-11 03:54:40.522379,2025-02-11 03:54:40.522379,2025-02-11 04:20:50.492017,0.0,4.0,0.4361026773392216,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_009,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_010 to ST_011,2025-02-11 04:20:50.492017,2025-02-11 04:20:50.492017,2025-02-11 04:27:22.984427,0.0,1.0,0.1090256693348054,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_010,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_011 to ST_012,2025-02-11 04:27:22.984427,2025-02-11 04:27:22.984427,2025-02-11 04:33:55.476837,0.0,1.0,0.1090256693348054,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_011,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_012 to ST_013,2025-02-11 04:33:55.476837,2025-02-11 04:33:55.476837,2025-02-11 04:40:27.969247,0.0,1.0,0.1090256693348054,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_012,SeaTB_04,ODR_014,Sea
Travel,Sea-River Load Barges,ST_013 to ST_014,2025-02-11 04:40:27.969247,2025-02-11 04:40:27.969247,2025-02-11 04:47:00.461657,0.0,1.0,0.1090256693348054,9.172151898734178,travel_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_013,SeaTB_04,ODR_014,Sea
ST_014,Barge Release,Release Barges (B_075 - B_089),2025-02-11 04:47:00.461657,2025-02-11 04:47:00.461657,2025-02-11 05:47:00.461657,0.0,0.0,60.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_014,Sea
Travel,Barge Step Release,Barge Releasing (B_075),2025-02-11 04:47:00.461657,2025-02-11 04:47:00.461657,2025-02-11 05:17:00.461657,0.0,0.0,0.5,0.0,release_point,1,B_089,1550,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_014,Sea
Travel,Barge Step Release,Barge Releasing (B_089),2025-02-11 05:17:00.461657,2025-02-11 05:17:00.461657,2025-02-11 05:47:00.461657,0.0,0.0,0.5,0.0,release_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_014,Sea
Start,Start,River Start at ST_014,2025-02-11 04:30:00.000000,2025-02-11 04:30:00.000000,2025-02-11 04:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,RiverTB_11,ODR_014,River
ST_014,Barge Change,Change at Bang Hua Suea,2025-02-11 05:15:00.000000,2025-02-11 05:15:00.000000,2025-02-11 06:07:00.461657,0.0,0.0,0.0,12.0,main_point,1,"B_075,B_089",4050,0,0.0,0,0,0,,ST_014,RiverTB_11,ODR_014,River
Barge,Barge Change Collection,Change Barge - B_075 - (ST_014 to ST_014),2025-02-11 05:17:00.461657,2025-02-11 05:17:00.461657,2025-02-11 05:37:00.461657,0.0,0.0,0.0,0.0,travel_point,1,B_075,2500,0,0.0,0,0,0,,ST_014,RiverTB_11,ODR_014,River
