ID,type,name,enter_datetime,exit_datetime,distance,time,speed,type_point,order_trip,total_load,barge_ids,order_distance,order_time,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
s2,Appointment,3-Bang Hua Suea Pier,1/13/25 5:45,1/13/25 13:45,62.67749061,,7.236363636,main_point,1,13000,"b4,b5,b6,b7",,,,,tbs2,o1,Sea
Start,Start,Start,1/13/25 13:45,1/13/25 13:45,0,0,0,main_point,2,3500,b42,,,,,tbs2,o1,Sea
Barge,Barge Collection,Barge Location,1/13/25 19:45,1/14/25 2:00,72.65642859,6.054702383,12,main_point,2,3500,b42,3.278423357,0.290125961,11.3,1/14/2025 2:30,tbs2,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b42,1/13/25 19:45,1/14/25 2:08,72.65642859,6.054702383,12,main_point,2,3500,b42,,,,,tbs2,o1,Sea
o1,Start Order,carrier1,1/14/25 2:30,1/14/25 9:45,3.278423357,,11.3,main_point,2,3500,b42,,,,,tbs2,o1,Sea
o1,Crane-Carrier,cr2 - b42,1/14/25 2:30,1/14/25 9:38,0,,420,main_point,2,3500,b42,,,,,tbs2,o1,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/14/25 15:30,1/16/25 3:15,62.67749061,,10.7,main_point,2,3500,b42,,,,,tbs2,o1,Sea
Start,Start,Start,1/11/25 17:45,1/11/25 17:45,0,0,0,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
Barge,Barge Collection,Barge Location,1/12/25 0:00,1/12/25 7:30,67.65642859,6.150584418,11,main_point,1,13000,"b21,b22,b23,b24",3.278423357,0.387215357,8.466666667,1/12/2025 8:00,tbs4,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b21,1/12/25 0:00,1/12/25 6:29,67.65642859,6.150584418,11,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b22,1/12/25 6:29,1/12/25 6:49,0,0,0,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b23,1/12/25 6:49,1/12/25 7:09,0,0,0,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b24,1/12/25 7:09,1/12/25 7:29,0,0,0,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
o1,Start Order,carrier1,1/12/25 8:00,1/13/25 4:30,3.278423357,,8.466666667,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
o1,Crane-Carrier,cr3 - b22,1/12/25 8:00,1/12/25 15:53,0,,380,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
o1,Crane-Carrier,cr5 - b24,1/12/25 9:45,1/12/25 18:05,0,,360,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
