ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-01-30 03:00:00.000000,2025-01-30 03:00:00.000000,2025-01-30 03:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_04,ODR_008,Sea
Barge,Barge Collection,Barge Location,2025-01-30 03:00:00.000000,2025-01-30 03:00:00.000000,2025-01-30 20:00:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_056,B_063,B_026,B_085",1600,0,0.0,0,0,2025-01-30 20:00:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001B742D10770>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001B743743C20>], 'exit_datetime': datetime.datetime(2025, 1, 30, 20, 0)}",ST_014,SeaTB_04,ODR_008,Sea
Barge,Barge Step Collection,Collecting Barge - B_056 - (ST_014 to ST_001),2025-01-30 03:00:00.000000,2025-01-30 03:20:00.000000,2025-01-30 08:35:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_056,400,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
Barge,Barge Step Collection,Collecting Barge - B_063 - (ST_001 to ST_001),2025-01-30 08:35:00.000000,2025-01-30 08:55:00.000000,2025-01-30 08:55:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063",800,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
Barge,Barge Step Collection,Collecting Barge - B_026 - (ST_001 to ST_001),2025-01-30 08:55:00.000000,2025-01-30 09:15:00.000000,2025-01-30 09:15:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
Barge,Barge Step Collection,Collecting Barge - B_085 - (ST_001 to ST_001),2025-01-30 09:15:00.000000,2025-01-30 09:35:00.000000,2025-01-30 09:35:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026,B_085",1600,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Travel To Carrier,ANNA J,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
Travel,Sea-Sea Empty Barges,ST_001 to ST_001,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,0.0,0.0,0.0,8.4144578313253,travel_point,1,"B_056,B_063,B_026,B_085",0,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Start Order Carrier,ANNA J,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-31 07:45:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Crane-Carrier,cr3 - B_085,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-31 07:40:00.000000,0.0,0.0,11.666666666666666,270.0,loading_point,1,B_085,3150,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Crane-Carrier,cr4 - B_026,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-31 06:23:04.615385,0.0,0.0,10.384615384615385,260.0,loading_point,1,B_026,2700,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Crane-Carrier,cr5 - B_063,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-31 06:25:00.000000,0.0,0.0,10.416666666666666,240.0,loading_point,1,B_063,2500,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ODR_008,Crane-Carrier,cr6 - B_056,2025-01-30 20:00:00.000000,2025-01-30 20:00:00.000000,2025-01-31 05:46:57.391304,0.0,0.0,9.782608695652174,230.0,loading_point,1,B_056,2250,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
ST_014,Appointment,From ANNA J To Bang Hua Suea,2025-01-31 07:45:00.000000,2025-01-31 07:45:00.000000,2025-01-31 22:22:01.667869,0.0,62.21893992770459,10.617129962992355,5.860240963855421,main_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
Travel,Sea-River Load Barges,ST_001 to ST_005,2025-01-31 07:45:00.000000,2025-01-31 07:45:00.000000,2025-01-31 14:16:18.246814,0.0,38.21893992770459,6.521735226150249,5.860240963855421,travel_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_04,ODR_008,Sea
