ID,type,name,enter_datetime,exit_datetime,rest_time,start_arrival_datetime,distance,time,speed,type_point,barge_ids,total_load,total_load_v2,order_distance,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-01-30 03:15:00.000000,2025-01-30 03:15:00.000000,0,2025-01-30 03:15:00.000000,0.0,0.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Barge,Barge Collection,Barge Location,2025-01-30 03:15:00.000000,2025-01-30 21:15:00.000000,0,2025-01-30 03:15:00.000000,66.5,0.0,12.0,main_point,"B_041,B_022,B_024,B_036",1600,0,0.0,0.0,2025-01-30 21:15:00,SeaTB_04,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_041 - (ST_014 to ST_001),2025-01-30 03:15:00.000000,2025-01-30 08:47:30.000000,0,2025-01-30 03:15:00.000000,66.5,5.541666666666667,12.0,travel_point,B_041,400,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_022 - (ST_001 to ST_001),2025-01-30 09:07:30.000000,2025-01-30 09:07:30.000000,0,2025-01-30 09:07:30.000000,0.0,0.0,0.0,travel_point,"B_041,B_022",800,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_024 - (ST_001 to ST_001),2025-01-30 09:27:30.000000,2025-01-30 09:27:30.000000,0,2025-01-30 09:27:30.000000,0.0,0.0,0.0,travel_point,"B_041,B_022,B_024",1200,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_036 - (ST_001 to ST_001),2025-01-30 09:47:30.000000,2025-01-30 09:47:30.000000,0,2025-01-30 09:47:30.000000,0.0,0.0,0.0,travel_point,"B_041,B_022,B_024,B_036",1600,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ODR_001,Start Order Carrier,SPAR CORONA,2025-01-30 21:15:00.000000,2025-01-31 09:45:00.000000,0,2025-01-30 21:15:00.000000,0.0,0.0,0.0,main_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ODR_001,Crane-Carrier,cr2 - B_041,2025-01-30 21:15:00.000000,2025-01-31 09:45:00.000000,0,2025-01-30 21:15:00.000000,0.0,12.5,280.0,loading_point,B_041,3500,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ODR_001,Crane-Carrier,cr3 - B_036,2025-01-30 21:15:00.000000,2025-01-31 08:51:25.714286,0,2025-01-30 21:15:00.000000,0.0,11.607142857142858,280.0,loading_point,B_036,3250,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ODR_001,Crane-Carrier,cr1 - B_022,2025-01-30 21:15:00.000000,2025-01-31 06:52:46.666667,0,2025-01-30 21:15:00.000000,0.0,9.62962962962963,270.0,loading_point,B_022,2600,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ODR_001,Crane-Carrier,cr7 - B_024,2025-01-30 21:15:00.000000,2025-01-31 06:52:46.666667,0,2025-01-30 21:15:00.000000,0.0,9.62962962962963,270.0,loading_point,B_024,2600,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ST_014,Appointment,From SPAR CORONA To Bang Hua Suea,2025-01-31 09:45:00.000000,2025-01-31 20:59:28.043645,0,2025-01-31 09:45:00.000000,62.21893992770459,11.241123234652768,5.534939759036144,main_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_001 to ST_005,2025-01-31 09:45:00.000000,2025-01-31 16:39:18.117654,0,2025-01-31 09:45:00.000000,38.21893992770459,6.905032681757687,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_005 to ST_006,2025-01-31 16:39:18.117654,2025-01-31 18:38:32.667066,0,2025-01-31 16:39:18.117654,11.0,1.9873748367435788,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_006 to ST_007,2025-01-31 18:38:32.667066,2025-01-31 19:00:13.494232,0,2025-01-31 18:38:32.667066,2.0,0.3613408794079234,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_007 to ST_008,2025-01-31 19:00:13.494232,2025-01-31 19:21:54.321398,0,2025-01-31 19:00:13.494232,2.0,0.3613408794079234,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_008 to ST_009,2025-01-31 19:21:54.321398,2025-01-31 19:32:44.734981,0,2025-01-31 19:21:54.321398,1.0,0.1806704397039617,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_009 to ST_010,2025-01-31 19:32:44.734981,2025-01-31 20:16:06.389313,0,2025-01-31 19:32:44.734981,4.0,0.7226817588158468,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_010 to ST_011,2025-01-31 20:16:06.389313,2025-01-31 20:26:56.802896,0,2025-01-31 20:16:06.389313,1.0,0.1806704397039617,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_011 to ST_012,2025-01-31 20:26:56.802896,2025-01-31 20:37:47.216479,0,2025-01-31 20:26:56.802896,1.0,0.1806704397039617,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_012 to ST_013,2025-01-31 20:37:47.216479,2025-01-31 20:48:37.630062,0,2025-01-31 20:37:47.216479,1.0,0.1806704397039617,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Sea-River,ST_013 to ST_014,2025-01-31 20:48:37.630062,2025-01-31 20:59:28.043645,0,2025-01-31 20:48:37.630062,1.0,0.1806704397039617,5.534939759036144,travel_point,"B_041,B_022,B_024,B_036",11950,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
ST_014,Barge Release,Release Barges (B_041 - B_022 - B_024 - B_036),2025-01-31 20:59:28.043645,2025-01-31 22:59:28.043645,0,2025-01-31 20:59:28.043645,0.0,120.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_041),2025-01-31 20:59:28.043645,2025-01-31 21:29:28.043645,0,2025-01-31 20:59:28.043645,0.0,0.5,0.0,release_point,"B_022,B_024,B_036",8450,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_022),2025-01-31 21:29:28.043645,2025-01-31 21:59:28.043645,0,2025-01-31 21:29:28.043645,0.0,0.5,0.0,release_point,"B_024,B_036",5850,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_024),2025-01-31 21:59:28.043645,2025-01-31 22:29:28.043645,0,2025-01-31 21:59:28.043645,0.0,0.5,0.0,release_point,B_036,3250,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_036),2025-01-31 22:29:28.043645,2025-01-31 22:59:28.043645,0,2025-01-31 22:29:28.043645,0.0,0.5,0.0,release_point,,0,0,0.0,0.0,0,SeaTB_04,ODR_001,Sea
Start,Start,Start at ST_014,2025-01-21 04:00:00.000000,2025-01-21 04:00:00.000000,0,2025-01-21 04:00:00.000000,0.0,0.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Barge,Barge Collection,Barge Location,2025-01-21 04:00:00.000000,2025-01-21 21:45:00.000000,0,2025-01-21 04:00:00.000000,66.5,0.0,12.0,main_point,"B_088,B_078,B_033",1200,0,0.0,0.0,2025-01-21 21:45:00,SeaTB_02,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_088 - (ST_014 to ST_001),2025-01-21 04:00:00.000000,2025-01-21 09:32:30.000000,0,2025-01-21 04:00:00.000000,66.5,5.541666666666667,12.0,travel_point,B_088,400,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_078 - (ST_001 to ST_001),2025-01-21 09:52:30.000000,2025-01-21 09:52:30.000000,0,2025-01-21 09:52:30.000000,0.0,0.0,0.0,travel_point,"B_088,B_078",800,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_033 - (ST_001 to ST_001),2025-01-21 10:12:30.000000,2025-01-21 10:12:30.000000,0,2025-01-21 10:12:30.000000,0.0,0.0,0.0,travel_point,"B_088,B_078,B_033",1200,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ODR_001,Start Order Carrier,SPAR CORONA,2025-01-21 21:45:00.000000,2025-01-31 21:00:00.000000,0,2025-01-21 21:45:00.000000,0.0,0.0,0.0,main_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ODR_001,Crane-Carrier,cr3 - B_033,2025-01-31 08:51:25.714286,2025-01-31 20:27:51.428572,0,2025-01-31 08:51:25.714286,0.0,11.607142857142858,280.0,loading_point,B_033,3250,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ODR_001,Crane-Carrier,cr2 - B_088,2025-01-31 09:45:00.000000,2025-01-31 21:00:00.000000,0,2025-01-31 09:45:00.000000,0.0,11.25,280.0,loading_point,B_088,3150,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ODR_001,Crane-Carrier,cr5 - B_078,2025-01-30 21:15:00.000000,2025-01-31 09:21:55.384615,0,2025-01-30 21:15:00.000000,0.0,12.115384615384615,260.0,loading_point,B_078,3150,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ST_014,Appointment,From SPAR CORONA To Bang Hua Suea,2025-01-31 21:00:00.000000,2025-02-01 07:14:27.995704,0,2025-01-31 21:00:00.000000,62.21893992770459,10.24110991794382,6.075409836065574,main_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_001 to ST_005,2025-01-31 21:00:00.000000,2025-02-01 03:17:26.732888,0,2025-01-31 21:00:00.000000,38.21893992770459,6.29075913542898,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_005 to ST_006,2025-02-01 03:17:26.732888,2025-02-01 05:06:04.811679,0,2025-02-01 03:17:26.732888,11.0,1.8105774419859688,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_006 to ST_007,2025-02-01 05:06:04.811679,2025-02-01 05:25:49.916914,0,2025-02-01 05:06:04.811679,2.0,0.3291958985429034,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_007 to ST_008,2025-02-01 05:25:49.916914,2025-02-01 05:45:35.022149,0,2025-02-01 05:25:49.916914,2.0,0.3291958985429034,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_008 to ST_009,2025-02-01 05:45:35.022149,2025-02-01 05:55:27.574766,0,2025-02-01 05:45:35.022149,1.0,0.1645979492714517,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_009 to ST_010,2025-02-01 05:55:27.574766,2025-02-01 06:34:57.785236,0,2025-02-01 05:55:27.574766,4.0,0.6583917970858068,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_010 to ST_011,2025-02-01 06:34:57.785236,2025-02-01 06:44:50.337853,0,2025-02-01 06:34:57.785236,1.0,0.1645979492714517,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_011 to ST_012,2025-02-01 06:44:50.337853,2025-02-01 06:54:42.890470,0,2025-02-01 06:44:50.337853,1.0,0.1645979492714517,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_012 to ST_013,2025-02-01 06:54:42.890470,2025-02-01 07:04:35.443087,0,2025-02-01 06:54:42.890470,1.0,0.1645979492714517,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Sea-River,ST_013 to ST_014,2025-02-01 07:04:35.443087,2025-02-01 07:14:27.995704,0,2025-02-01 07:04:35.443087,1.0,0.1645979492714517,6.075409836065574,travel_point,"B_088,B_078,B_033",9550,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
ST_014,Barge Release,Release Barges (B_088 - B_078 - B_033),2025-02-01 07:14:27.995704,2025-02-01 08:44:27.995704,0,2025-02-01 07:14:27.995704,0.0,90.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_088),2025-02-01 07:14:27.995704,2025-02-01 07:44:27.995704,0,2025-02-01 07:14:27.995704,0.0,0.5,0.0,release_point,"B_078,B_033",6400,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_078),2025-02-01 07:44:27.995704,2025-02-01 08:14:27.995704,0,2025-02-01 07:44:27.995704,0.0,0.5,0.0,release_point,B_033,3250,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_033),2025-02-01 08:14:27.995704,2025-02-01 08:44:27.995704,0,2025-02-01 08:14:27.995704,0.0,0.5,0.0,release_point,,0,0,0.0,0.0,0,SeaTB_02,ODR_001,Sea
Start,Start,Start at ST_014,2025-01-17 17:00:00.000000,2025-01-17 17:00:00.000000,0,2025-01-17 17:00:00.000000,0.0,0.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Barge,Barge Collection,Barge Location,2025-01-17 17:00:00.000000,2025-01-18 16:12:30.000000,0,2025-01-17 17:00:00.000000,66.5,0.0,12.0,main_point,"B_004,B_058,B_034,B_092,B_100",2000,0,0.0,0.0,2025-01-18 11:15:00,SeaTB_07,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_004 - (ST_014 to ST_001),2025-01-18 09:00:00.000000,2025-01-18 14:32:30.000000,0,2025-01-18 09:00:00.000000,66.5,5.541666666666667,12.0,travel_point,B_004,400,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_058 - (ST_001 to ST_001),2025-01-18 14:52:30.000000,2025-01-18 14:52:30.000000,0,2025-01-18 14:52:30.000000,0.0,0.0,0.0,travel_point,"B_004,B_058",800,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_034 - (ST_001 to ST_001),2025-01-18 15:12:30.000000,2025-01-18 15:12:30.000000,0,2025-01-18 15:12:30.000000,0.0,0.0,0.0,travel_point,"B_004,B_058,B_034",1200,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_092 - (ST_001 to ST_001),2025-01-18 15:32:30.000000,2025-01-18 15:32:30.000000,0,2025-01-18 15:32:30.000000,0.0,0.0,0.0,travel_point,"B_004,B_058,B_034,B_092",1600,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_100 - (ST_001 to ST_001),2025-01-18 15:52:30.000000,2025-01-18 15:52:30.000000,0,2025-01-18 15:52:30.000000,0.0,0.0,0.0,travel_point,"B_004,B_058,B_034,B_092,B_100",2000,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Start Order Carrier,SPAR CORONA,2025-01-18 16:12:30.000000,2025-02-01 06:30:00.000000,0,2025-01-18 16:12:30.000000,0.0,0.0,0.0,main_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Crane-Carrier,cr1 - B_034,2025-01-31 06:52:46.666667,2025-01-31 18:55:00.000000,0,2025-01-31 06:52:46.666667,0.0,12.037037037037036,270.0,loading_point,B_034,3250,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Crane-Carrier,cr7 - B_092,2025-01-31 06:52:46.666667,2025-01-31 18:32:46.666667,0,2025-01-31 06:52:46.666667,0.0,11.666666666666666,270.0,loading_point,B_092,3150,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Crane-Carrier,cr3 - B_100,2025-01-31 20:27:51.428572,2025-02-01 06:17:08.571429,0,2025-01-31 20:27:51.428572,0.0,9.821428571428571,280.0,loading_point,B_100,2750,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Crane-Carrier,cr2 - B_058,2025-01-31 21:00:00.000000,2025-02-01 05:02:08.571429,0,2025-01-31 21:00:00.000000,0.0,8.035714285714286,280.0,loading_point,B_058,2250,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ODR_001,Crane-Carrier,cr7 - B_004,2025-01-31 18:32:46.666667,2025-02-01 02:19:26.666667,0,2025-01-31 18:32:46.666667,0.0,7.777777777777778,270.0,loading_point,B_004,2100,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ST_014,Appointment,From SPAR CORONA To Bang Hua Suea,2025-02-01 06:30:00.000000,2025-02-01 23:49:06.673481,0,2025-02-01 06:30:00.000000,62.21893992770459,11.914265092539178,5.222222222222221,main_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_001 to ST_005,2025-02-01 06:30:00.000000,2025-02-01 13:49:06.673482,0,2025-02-01 06:30:00.000000,38.21893992770459,7.318520411688114,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_005 to ST_006,2025-02-01 13:49:06.673482,2025-02-01 21:19:44.971354,4,2025-02-01 17:49:06.673482,11.0,3.510638297872341,3.133333333333333,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_006 to ST_007,2025-02-01 21:19:44.971354,2025-02-01 21:42:43.694758,0,2025-02-01 21:19:44.971354,2.0,0.3829787234042554,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_007 to ST_008,2025-02-01 21:42:43.694758,2025-02-01 22:05:42.418162,0,2025-02-01 21:42:43.694758,2.0,0.3829787234042554,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_008 to ST_009,2025-02-01 22:05:42.418162,2025-02-01 22:17:11.779864,0,2025-02-01 22:05:42.418162,1.0,0.1914893617021277,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_009 to ST_010,2025-02-01 22:17:11.779864,2025-02-01 23:03:09.226673,0,2025-02-01 22:17:11.779864,4.0,0.7659574468085107,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_010 to ST_011,2025-02-01 23:03:09.226673,2025-02-01 23:14:38.588375,0,2025-02-01 23:03:09.226673,1.0,0.1914893617021277,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_011 to ST_012,2025-02-01 23:14:38.588375,2025-02-01 23:26:07.950077,0,2025-02-01 23:14:38.588375,1.0,0.1914893617021277,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_012 to ST_013,2025-02-01 23:26:07.950077,2025-02-01 23:37:37.311779,0,2025-02-01 23:26:07.950077,1.0,0.1914893617021277,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Sea-River,ST_013 to ST_014,2025-02-01 23:37:37.311779,2025-02-01 23:49:06.673481,0,2025-02-01 23:37:37.311779,1.0,0.1914893617021277,5.222222222222221,travel_point,"B_004,B_058,B_034,B_092,B_100",13500,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
ST_014,Barge Release,Release Barges (B_004 - B_058 - B_034 - B_092 - B_100),2025-02-01 23:49:06.673481,2025-02-02 02:19:06.673481,0,2025-02-01 23:49:06.673481,0.0,150.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_004),2025-02-01 23:49:06.673481,2025-02-02 00:19:06.673481,0,2025-02-01 23:49:06.673481,0.0,0.5,0.0,release_point,"B_058,B_034,B_092,B_100",11400,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_058),2025-02-02 00:19:06.673481,2025-02-02 00:49:06.673481,0,2025-02-02 00:19:06.673481,0.0,0.5,0.0,release_point,"B_034,B_092,B_100",9150,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_034),2025-02-02 00:49:06.673481,2025-02-02 01:19:06.673481,0,2025-02-02 00:49:06.673481,0.0,0.5,0.0,release_point,"B_092,B_100",5900,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_092),2025-02-02 01:19:06.673481,2025-02-02 01:49:06.673481,0,2025-02-02 01:19:06.673481,0.0,0.5,0.0,release_point,B_100,2750,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Travel,Barge Step Release,Barge Releasing (B_100),2025-02-02 01:49:06.673481,2025-02-02 02:19:06.673481,0,2025-02-02 01:49:06.673481,0.0,0.5,0.0,release_point,,0,0,0.0,0.0,0,SeaTB_07,ODR_001,Sea
Start,Start,Start at ST_014,2025-01-16 01:30:00.000000,2025-01-16 01:30:00.000000,0,2025-01-16 01:30:00.000000,0.0,0.0,0.0,main_point,,0,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Barge,Barge Collection,Barge Location,2025-01-16 01:30:00.000000,2025-01-19 09:10:00.000000,0,2025-01-16 01:30:00.000000,66.5,0.0,12.0,main_point,"B_032,B_035,B_009,B_010,B_095",2000,0,0.0,0.0,2025-01-16 19:45:00,SeaTB_08,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_032 - (ST_014 to ST_001),2025-01-17 07:30:00.000000,2025-01-17 13:02:30.000000,0,2025-01-17 07:30:00.000000,66.5,5.541666666666667,12.0,travel_point,B_032,400,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_035 - (ST_001 to ST_001),2025-01-18 08:05:00.000000,2025-01-18 08:05:00.000000,0,2025-01-18 08:05:00.000000,0.0,0.0,0.0,travel_point,"B_032,B_035",800,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_009 - (ST_001 to ST_001),2025-01-18 08:25:00.000000,2025-01-18 08:25:00.000000,0,2025-01-18 08:25:00.000000,0.0,0.0,0.0,travel_point,"B_032,B_035,B_009",1200,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_010 - (ST_001 to ST_001),2025-01-18 08:45:00.000000,2025-01-18 08:45:00.000000,0,2025-01-18 08:45:00.000000,0.0,0.0,0.0,travel_point,"B_032,B_035,B_009,B_010",1600,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_095 - (ST_001 to ST_001),2025-01-19 08:50:00.000000,2025-01-19 08:50:00.000000,0,2025-01-19 08:50:00.000000,0.0,0.0,0.0,travel_point,"B_032,B_035,B_009,B_010,B_095",2000,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Start Order Carrier,SPAR CORONA,2025-01-19 09:10:00.000000,2025-02-01 16:30:00.000000,0,2025-01-19 09:10:00.000000,0.0,0.0,0.0,main_point,"B_032,B_035,B_009,B_010,B_095",12900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Crane-Carrier,cr2 - B_095,2025-02-01 05:02:08.571429,2025-02-01 16:17:08.571429,0,2025-02-01 05:02:08.571429,0.0,11.25,280.0,loading_point,B_095,3150,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Crane-Carrier,cr1 - B_032,2025-01-31 18:55:00.000000,2025-02-01 05:39:26.666667,0,2025-01-31 18:55:00.000000,0.0,10.74074074074074,270.0,loading_point,B_032,2900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Crane-Carrier,cr5 - B_035,2025-01-31 09:21:55.384615,2025-01-31 20:31:09.230769,0,2025-01-31 09:21:55.384615,0.0,11.153846153846153,260.0,loading_point,B_035,2900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Crane-Carrier,cr3 - B_009,2025-02-01 06:17:08.571429,2025-02-01 13:57:51.428572,0,2025-02-01 06:17:08.571429,0.0,7.678571428571429,280.0,loading_point,B_009,2150,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ODR_001,Crane-Carrier,cr7 - B_010,2025-02-01 02:19:26.666667,2025-02-01 08:59:26.666667,0,2025-02-01 02:19:26.666667,0.0,6.666666666666667,270.0,loading_point,B_010,1800,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
ST_014,Appointment,From SPAR CORONA To Bang Hua Suea,2025-02-01 16:30:00.000000,2025-02-02 04:07:03.519783,0,2025-02-01 16:30:00.000000,62.21893992770459,11.617644384841105,5.355555555555556,main_point,"B_032,B_035,B_009,B_010,B_095",12900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Travel,Sea-River,ST_001 to ST_005,2025-02-01 16:30:00.000000,2025-02-01 23:38:10.739702,0,2025-02-01 16:30:00.000000,38.21893992770459,7.1363165840112295,5.355555555555556,travel_point,"B_032,B_035,B_009,B_010,B_095",12900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Travel,Sea-River,ST_005 to ST_006,2025-02-01 23:38:10.739702,2025-02-02 01:41:24.930573,0,2025-02-01 23:38:10.739702,11.0,2.0539419087136928,5.355555555555556,travel_point,"B_032,B_035,B_009,B_010,B_095",12900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
Travel,Sea-River,ST_006 to ST_007,2025-02-02 01:41:24.930573,2025-02-02 02:03:49.328913,0,2025-02-02 01:41:24.930573,2.0,0.3734439834024896,5.355555555555556,travel_point,"B_032,B_035,B_009,B_010,B_095",12900,0,0.0,0.0,0,SeaTB_08,ODR_001,Sea
